sim_time,pitch,roll,yaw,pitch_delay,roll_delay,yaw_delay
144.46,-0.00115686,0.00117245,0.00244154,0.00154435,0.000872294,0.00510832
144.464,-0.00115459,0.00115761,0.00244064,0.00152019,0.00087262,0.00511007
144.468,-0.00115334,0.0011421,0.0024397,0.00149617,0.00087311,0.00511189
144.472,-0.00115309,0.00112607,0.00243872,0.00147224,0.000873644,0.00511375
144.476,-0.00115339,0.00110951,0.00243775,0.00144877,0.000874478,0.00511554
144.48,-0.00115383,0.00109239,0.00243679,0.00142634,0.000876099,0.00511726
144.484,-0.00115403,0.00107466,0.00243589,0.00140525,0.000878551,0.00511889
144.488,-0.001154,0.00105639,0.00243506,0.00138537,0.000881923,0.00512037
144.492,-0.00115365,0.00103734,0.00243431,0.00136696,0.000886531,0.0051217
144.496,-0.00115339,0.00101812,0.00243357,0.00135007,0.000892782,0.0051229
144.5,-0.00115313,0.000999477,0.00243275,0.00133468,0.000900844,0.00512397
144.504,-0.00115284,0.000981531,0.00243176,0.00132056,0.000910398,0.00512484
144.508,-0.00115246,0.000963968,0.00243062,0.00130745,0.000921487,0.00512554
144.512,-0.00115225,0.000946526,0.00242931,0.00129523,0.00093395,0.00512608
144.516,-0.00115233,0.000929363,0.00242787,0.00128413,0.000947296,0.00512647
144.52,-0.00115296,0.00091245,0.00242632,0.00127454,0.000961134,0.00512679
144.524,-0.00115457,0.000895985,0.00242466,0.00126655,0.000975476,0.00512712
144.528,-0.0011572,0.000880239,0.00242286,0.00125989,0.000990694,0.00512754
144.532,-0.00116072,0.000865303,0.00242097,0.00125414,0.00100668,0.00512805
144.536,-0.00116543,0.000851198,0.00241896,0.0012493,0.00102304,0.00512862
144.54,-0.00117153,0.000837763,0.00241685,0.00124517,0.0010393,0.00512922
144.544,-0.00117929,0.000825062,0.00241471,0.00124155,0.00105494,0.00512983
144.548,-0.00118881,0.000812959,0.00241252,0.00123803,0.00107014,0.00513043
144.552,-0.00119985,0.000801456,0.00241032,0.00123443,0.00108523,0.00513096
144.556,-0.00121219,0.000790351,0.00240807,0.00123091,0.00110006,0.00513146
144.56,-0.00122518,0.00077976,0.00240577,0.00122805,0.0011142,0.00513198
144.564,-0.00123828,0.000770052,0.00240344,0.00122577,0.0011275,0.0051325
144.568,-0.0012508,0.000761479,0.00240114,0.00122381,0.00114015,0.00513296
144.572,-0.00126237,0.000753876,0.00239889,0.00122224,0.0011523,0.00513331
144.576,-0.00127314,0.000747663,0.0023967,0.00122109,0.00116395,0.00513352
144.58,-0.00128282,0.000742923,0.00239462,0.00122027,0.00117527,0.00513354
144.584,-0.00129112,0.000739769,0.0023927,0.00121963,0.00118541,0.00513331
144.588,-0.00129811,0.000738081,0.00239093,0.00121916,0.0011937,0.0051328
144.592,-0.00130389,0.000737629,0.00238928,0.00121903,0.00120017,0.00513198
144.596,-0.00130853,0.000738165,0.00238773,0.00121972,0.00120524,0.00513089
144.6,-0.00131225,0.000739697,0.00238628,0.00122165,0.00120888,0.00512954
144.604,-0.00131473,0.000742227,0.00238495,0.00122484,0.00121109,0.00512793
144.608,-0.00131527,0.000745448,0.00238369,0.00122915,0.0012117,0.00512604
144.612,-0.00131361,0.000748909,0.00238245,0.00123421,0.00121112,0.00512384
144.616,-0.00130999,0.00075284,0.00238119,0.00123985,0.00120969,0.00512135
144.62,-0.0013048,0.000757404,0.00237988,0.00124534,0.00120772,0.00511855
144.624,-0.00129841,0.000762955,0.00237852,0.00125047,0.00120516,0.00511546
144.628,-0.00129143,0.000769247,0.00237713,0.00125534,0.00120234,0.00511214
144.632,-0.00128462,0.000776031,0.00237573,0.00126023,0.00119923,0.00510865
144.636,-0.00127856,0.000783339,0.00237429,0.00126498,0.0011962,0.00510504
144.64,-0.00127361,0.000791199,0.0023728,0.00126946,0.00119322,0.0051013
144.644,-0.00126917,0.000799711,0.00237124,0.00127327,0.00119049,0.00509745
144.648,-0.0012645,0.000808739,0.00236962,0.0012761,0.00118813,0.00509345
144.652,-0.00125957,0.000818196,0.00236794,0.00127789,0.00118605,0.00508932
144.656,-0.00125463,0.000828009,0.00236622,0.00127862,0.00118382,0.0050851
144.66,-0.00124963,0.000838013,0.00236453,0.0012782,0.00118124,0.00508081
144.664,-0.00124415,0.000847985,0.00236284,0.00127659,0.00117796,0.00507642
144.668,-0.00123786,0.000857638,0.00236113,0.00127381,0.00117362,0.00507194
144.672,-0.00123045,0.000867112,0.00235947,0.00126991,0.0011679,0.0050674
144.676,-0.00122174,0.000876266,0.00235786,0.00126548,0.0011606,0.00506281
144.68,-0.00121144,0.000884988,0.00235632,0.00126123,0.00115153,0.00505819
144.684,-0.00119927,0.000893622,0.00235494,0.0012567,0.0011407,0.0050536
144.688,-0.00118494,0.000902214,0.00235377,0.00125142,0.00112822,0.00504911
144.692,-0.00116909,0.000910626,0.00235285,0.001245,0.00111418,0.00504474
144.696,-0.00115186,0.000918583,0.0023522,0.00123723,0.00109877,0.00504047
144.7,-0.00113318,0.000925854,0.00235183,0.00122805,0.00108194,0.00503629
144.704,-0.0011131,0.000932213,0.00235176,0.00121743,0.00106352,0.00503222
144.708,-0.00109187,0.00093825,0.00235191,0.00120546,0.00104358,0.00502826
144.712,-0.00106933,0.000944459,0.00235225,0.00119223,0.00102214,0.00502442
144.716,-0.00104506,0.000951213,0.00235278,0.00117818,0.000999699,0.00502065
144.72,-0.00101891,0.000958604,0.00235352,0.00116406,0.000976948,0.00501692
144.724,-0.000990657,0.000966586,0.00235442,0.00114974,0.00095439,0.00501323
144.728,-0.000960365,0.000974944,0.00235549,0.00113496,0.000932643,0.00500956
144.732,-0.000928351,0.000983305,0.00235672,0.00111938,0.000912186,0.0050059
144.736,-0.000894842,0.000991773,0.00235807,0.00110275,0.000893412,0.00500226
144.74,-0.000859937,0.00100015,0.00235955,0.00108505,0.000876451,0.00499871
144.744,-0.000823831,0.00100855,0.00236112,0.00106626,0.000860874,0.00499527
144.748,-0.000787271,0.00101764,0.00236276,0.00104621,0.00084657,0.00499192
144.752,-0.000750924,0.00102779,0.0023644,0.00102492,0.00083368,0.00498866
144.756,-0.000715036,0.00103882,0.00236605,0.00100284,0.000821955,0.0049855
144.76,-0.000679632,0.00105056,0.0023677,0.000980314,0.000811233,0.00498241
144.764,-0.000644258,0.00106307,0.00236935,0.000957325,0.00080141,0.00497939
144.768,-0.000608726,0.00107603,0.002371,0.000933683,0.000792789,0.00497645
144.772,-0.00057342,0.00108947,0.00237264,0.000909197,0.000785566,0.00497353
144.776,-0.00053907,0.00110307,0.0023743,0.000883566,0.000779344,0.00497056
144.78,-0.000505979,0.00111685,0.00237599,0.000857288,0.000773821,0.00496741
144.784,-0.000474313,0.00113042,0.00237766,0.000831044,0.00076898,0.00496406
144.788,-0.000444163,0.00114351,0.00237928,0.000805646,0.00076465,0.00496057
144.792,-0.000415568,0.0011559,0.00238081,0.000781468,0.000760648,0.00495697
144.796,-0.00038872,0.00116745,0.00238224,0.000758503,0.000756977,0.0049533
144.8,-0.000363673,0.0011781,0.00238356,0.000736081,0.000753507,0.00494961
144.804,-0.000340314,0.0011876,0.00238478,0.0007139,0.000750104,0.00494593
144.808,-0.000318624,0.00119583,0.00238588,0.000692015,0.000746532,0.0049423
144.812,-0.000298801,0.00120291,0.00238683,0.000670524,0.000742609,0.00493872
144.816,-0.00028072,0.00120848,0.00238764,0.000648786,0.000738556,0.00493515
144.82,-0.000264486,0.00121224,0.0023883,0.000626067,0.000733738,0.00493157
144.824,-0.00025064,0.00121371,0.00238891,0.000602302,0.000727897,0.00492799
144.828,-0.000239608,0.00121311,0.00238952,0.000577452,0.000720843,0.00492437
144.832,-0.000231414,0.00121044,0.00239013,0.000552198,0.000712673,0.00492068
144.836,-0.000225951,0.00120613,0.00239072,0.000527225,0.000703429,0.00491691
144.84,-0.0002227,0.00120051,0.00239129,0.000502813,0.000693203,0.00491301
144.844,-0.000221165,0.00119403,0.00239187,0.0004788,0.000682185,0.004909
144.848,-0.000221282,0.00118685,0.00239242,0.000454682,0.000670781,0.00490497
144.852,-0.000223217,0.00117932,0.00239292,0.000429901,0.000659315,0.00490099
144.856,-0.000226812,0.00117111,0.00239337,0.000404006,0.000648152,0.00489709
144.86,-0.00023178,0.00116241,0.00239379,0.000377138,0.000636731,0.00489327
144.864,-0.000237692,0.00115319,0.0023942,0.000349378,0.000624806,0.00488952
144.868,-0.000244276,0.00114384,0.00239466,0.000321175,0.000612502,0.00488575
144.872,-0.000251716,0.0011346,0.00239519,0.000293161,0.000600047,0.00488194
144.876,-0.000260228,0.00112636,0.00239573,0.000265533,0.000587251,0.00487808
144.88,-0.000269759,0.00111984,0.00239625,0.000238416,0.000574265,0.00487424
144.884,-0.000279702,0.00111548,0.00239674,0.000211746,0.000561387,0.00487046
144.888,-0.000290142,0.00111289,0.00239716,0.000185404,0.000548694,0.00486685
144.892,-0.000301068,0.00111132,0.00239746,0.000159583,0.000536139,0.00486351
144.896,-0.000312646,0.00111027,0.00239774,0.000134421,0.000523807,0.00486042
144.9,-0.000325266,0.00110936,0.00239803,0.00011021,0.000511253,0.00485757
144.904,-0.000338938,0.00110838,0.00239837,8.71E-05,0.000498293,0.00485491
144.908,-0.000353591,0.00110739,0.00239876,6.52E-05,0.000485009,0.00485245
144.912,-0.00036873,0.00110642,0.00239917,4.43E-05,0.000471713,0.00485019
144.916,-0.00038392,0.00110546,0.00239961,2.44E-05,0.000458649,0.0048481
144.92,-0.000398847,0.00110421,0.00240006,5.45E-06,0.000446248,0.00484609
144.924,-0.000413535,0.00110221,0.00240051,-1.29E-05,0.00043429,0.00484408
144.928,-0.000427743,0.00109925,0.00240094,-3.08E-05,0.000422618,0.00484205
144.932,-0.000441149,0.00109541,0.00240139,-4.83E-05,0.000410977,0.00483997
144.936,-0.000453764,0.00109075,0.00240189,-6.49E-05,0.000399799,0.00483784
144.94,-0.000465481,0.00108543,0.00240243,-8.07E-05,0.000389487,0.00483564
144.944,-0.000476159,0.0010796,0.00240296,-9.57E-05,0.000380448,0.00483335
144.948,-0.000485575,0.00107324,0.00240339,-0.000110109,0.000372182,0.00483093
144.952,-0.000493579,0.00106664,0.00240371,-0.000123797,0.000364537,0.00482833
144.956,-0.000500048,0.00105991,0.00240394,-0.000136469,0.000357414,0.00482563
144.96,-0.000504768,0.00105344,0.00240413,-0.000148236,0.000351046,0.00482288
144.964,-0.000507946,0.00104719,0.00240426,-0.000158925,0.000345049,0.00482011
144.968,-0.000510112,0.00104132,0.00240429,-0.000168461,0.000338893,0.00481727
144.972,-0.00051163,0.00103576,0.00240424,-0.000176958,0.000332417,0.00481437
144.976,-0.000512944,0.00103009,0.00240415,-0.000184525,0.000325394,0.00481141
144.98,-0.000514331,0.00102398,0.00240402,-0.000191111,0.000317426,0.00480844
144.984,-0.000516067,0.00101743,0.0024039,-0.000196334,0.000308842,0.00480543
144.988,-0.000518155,0.00101041,0.00240381,-0.000199734,0.000300178,0.00480239
144.992,-0.000520692,0.0010027,0.00240376,-0.000201192,0.000291789,0.00479933
144.996,-0.000523418,0.000994104,0.00240373,-0.000200405,0.000284006,0.00479622
145,-0.000525986,0.000984758,0.00240375,-0.000197994,0.000276914,0.00479308
145.004,-0.000528652,0.000974649,0.00240386,-0.000194032,0.000270417,0.00478987
145.008,-0.000531522,0.000964334,0.00240409,-0.000188703,0.000264145,0.00478657
145.012,-0.000534678,0.000954258,0.00240447,-0.000182177,0.000257849,0.00478317
145.016,-0.00053808,0.000944928,0.002405,-0.000174636,0.00025114,0.00477966
145.02,-0.000541394,0.000936746,0.00240568,-0.000166126,0.00024412,0.00477607
145.024,-0.00054447,0.000930106,0.00240652,-0.000156684,0.000236857,0.00477242
145.028,-0.000546785,0.000925113,0.00240749,-0.000146233,0.000229549,0.0047688
145.032,-0.000547836,0.000921476,0.00240857,-0.000134491,0.000221817,0.00476524
145.036,-0.000547113,0.000918787,0.00240976,-0.000121371,0.000213607,0.00476176
145.04,-0.000544176,0.000917163,0.00241107,-0.000107062,0.00020486,0.00475828
145.044,-0.000539048,0.000916456,0.00241244,-9.11E-05,0.000195971,0.00475487
145.048,-0.000532476,0.000917046,0.00241379,-7.35E-05,0.000187279,0.00475155
145.052,-0.000524995,0.000919188,0.00241504,-5.43E-05,0.000178949,0.00474834
145.056,-0.000516782,0.000922829,0.00241618,-3.43E-05,0.000170996,0.00474523
145.06,-0.000507655,0.000928133,0.00241718,-1.41E-05,0.0001637,0.00474229
145.064,-0.000497406,0.00093522,0.002418,5.58E-06,0.000157481,0.00473954
145.068,-0.000486073,0.000944171,0.00241867,2.48E-05,0.00015253,0.00473701
145.072,-0.000473662,0.000954878,0.00241926,4.39E-05,0.000149004,0.00473471
145.076,-0.000459742,0.00096706,0.00241973,6.32E-05,0.000147035,0.0047326
145.08,-0.000443877,0.000980914,0.00242012,8.26E-05,0.0001468,0.00473064
145.084,-0.000425799,0.000996019,0.00242037,0.000102208,0.000147952,0.00472881
145.088,-0.00040574,0.00101218,0.00242044,0.000121841,0.000150164,0.00472708
145.092,-0.000383969,0.00102921,0.00242043,0.000141223,0.000153632,0.00472542
145.096,-0.000360941,0.00104752,0.00242043,0.000160157,0.000158163,0.00472372
145.1,-0.000336918,0.001067,0.00242046,0.000178321,0.000163537,0.00472192
145.104,-0.000312108,0.00108705,0.00242056,0.0001955,0.000169511,0.00471998
145.108,-0.000286594,0.00110703,0.00242067,0.000211643,0.000175915,0.00471791
145.112,-0.000260752,0.00112688,0.0024208,0.000227353,0.000183458,0.00471581
145.116,-0.000234582,0.0011465,0.00242095,0.000242693,0.000192251,0.00471375
145.12,-0.000207977,0.00116594,0.00242108,0.000257555,0.000202385,0.00471178
145.124,-0.000180816,0.00118502,0.00242116,0.000272022,0.000213942,0.00470994
145.128,-0.000152665,0.00120343,0.00242121,0.000285939,0.000226609,0.0047082
145.132,-0.000123275,0.00122103,0.00242127,0.000298823,0.000240195,0.00470657
145.136,-9.29E-05,0.001238,0.00242135,0.00031068,0.000254648,0.00470504
145.14,-6.17E-05,0.0012545,0.00242141,0.000321521,0.000270092,0.00470361
145.144,-3.03E-05,0.0012708,0.0024214,0.000331672,0.000286991,0.00470225
145.148,1.13E-06,0.00128661,0.00242131,0.000341189,0.000305465,0.00470099
145.152,3.23E-05,0.00130116,0.0024211,0.000350701,0.000325289,0.00469983
145.156,6.32E-05,0.00131358,0.0024207,0.000360471,0.000346158,0.00469881
145.16,9.44E-05,0.00132346,0.00242008,0.00037076,0.0003671,0.00469792
145.164,0.000126016,0.001331,0.00241928,0.000381431,0.000387866,0.00469713
145.168,0.000157903,0.00133649,0.00241829,0.000391873,0.000408339,0.00469644
145.172,0.000189478,0.00134013,0.00241712,0.00040155,0.000428704,0.00469582
145.176,0.000220283,0.00134219,0.00241575,0.000410543,0.000449021,0.00469522
145.18,0.000250076,0.00134275,0.00241417,0.000419098,0.000469665,0.00469455
145.184,0.000278526,0.00134238,0.00241242,0.000427819,0.000491114,0.00469382
145.188,0.000305131,0.00134133,0.00241054,0.000437404,0.000513185,0.00469307
145.192,0.000329494,0.00133962,0.0024085,0.000448517,0.000535553,0.00469227
145.196,0.000351624,0.00133762,0.00240629,0.000460012,0.000558254,0.00469145
145.2,0.000371602,0.0013356,0.00240396,0.000471542,0.000581559,0.00469062
145.204,0.000389235,0.00133375,0.00240155,0.000482925,0.000605695,0.00468979
145.208,0.000404288,0.00133209,0.00239908,0.000493586,0.000630818,0.00468897
145.212,0.000416798,0.00133064,0.00239655,0.000503115,0.00065687,0.00468811
145.216,0.000427142,0.00132952,0.00239396,0.000511254,0.000683099,0.00468723
145.22,0.000435286,0.00132861,0.00239133,0.000517877,0.000709372,0.00468639
145.224,0.000441017,0.0013275,0.00238868,0.000522951,0.000735528,0.00468561
145.228,0.000444173,0.00132581,0.00238599,0.000527293,0.000761326,0.00468493
145.232,0.000444677,0.00132322,0.00238329,0.000531402,0.000786369,0.00468435
145.236,0.000442779,0.00131962,0.00238059,0.000534822,0.000810313,0.00468386
145.24,0.00043855,0.00131505,0.00237785,0.000537627,0.000832693,0.0046835
145.244,0.000431734,0.00130932,0.00237507,0.000540077,0.000853527,0.00468325
145.248,0.00042255,0.00130219,0.00237227,0.000542325,0.000872924,0.00468315
145.252,0.000411647,0.00129362,0.00236952,0.000544494,0.000891061,0.00468312
145.256,0.000399031,0.00128359,0.00236689,0.000546973,0.000908187,0.00468312
145.26,0.000384618,0.00127204,0.00236441,0.000549953,0.000924567,0.00468318
145.264,0.000368368,0.00125901,0.00236212,0.000553741,0.000940541,0.00468329
145.268,0.000350276,0.00124458,0.00236001,0.000558762,0.000956186,0.00468346
145.272,0.000330393,0.00122877,0.00235808,0.000564925,0.000971246,0.00468372
145.276,0.00030923,0.00121181,0.00235632,0.000571833,0.000985606,0.00468407
145.28,0.000287496,0.00119338,0.00235478,0.000579562,0.000999171,0.0046845
145.284,0.000265219,0.00117377,0.00235344,0.000588238,0.00101208,0.00468495
145.288,0.000242445,0.00115368,0.00235224,0.000597512,0.00102423,0.00468535
145.292,0.000219196,0.00113365,0.00235114,0.000607242,0.00103568,0.0046857
145.296,0.000195201,0.00111408,0.00235014,0.000617257,0.00104716,0.00468604
145.3,0.000170451,0.00109538,0.00234924,0.000627562,0.00105892,0.00468641
145.304,0.000144975,0.00107781,0.00234844,0.000638486,0.00107108,0.0046868
145.308,0.000118722,0.0010614,0.00234774,0.000650489,0.00108353,0.00468719
145.312,9.17E-05,0.00104596,0.00234719,0.000663364,0.00109581,0.00468751
145.316,6.40E-05,0.00103164,0.00234679,0.000676942,0.00110747,0.00468779
145.32,3.59E-05,0.00101824,0.00234655,0.000691682,0.00111813,0.00468804
145.324,7.09E-06,0.00100611,0.00234641,0.000707951,0.00112792,0.0046883
145.328,-2.25E-05,0.000995466,0.00234635,0.000725814,0.00113688,0.00468859
145.332,-5.26E-05,0.000986515,0.00234634,0.000745046,0.00114454,0.00468891
145.336,-8.35E-05,0.000979314,0.00234637,0.000765432,0.00115066,0.00468924
145.34,-0.000115197,0.000973851,0.00234648,0.000786922,0.00115513,0.00468955
145.344,-0.000147661,0.000969761,0.00234663,0.000809874,0.00115829,0.00468985
145.348,-0.000180684,0.000966535,0.00234679,0.000834822,0.00116037,0.00469012
145.352,-0.000214038,0.000964027,0.0023469,0.000861857,0.00116151,0.00469043
145.356,-0.000247692,0.000962164,0.0023469,0.000890606,0.0011621,0.00469076
145.36,-0.000281523,0.000960518,0.00234671,0.000920746,0.00116223,0.00469111
145.364,-0.000316168,0.000959156,0.00234637,0.000951999,0.00116187,0.00469145
145.368,-0.000351337,0.00095795,0.00234593,0.000983923,0.0011606,0.00469171
145.372,-0.000386848,0.000956793,0.00234543,0.00101612,0.001158,0.00469187
145.376,-0.000422235,0.000955502,0.00234491,0.0010485,0.00115418,0.00469187
145.38,-0.000457115,0.000954018,0.0023444,0.00108123,0.00114942,0.00469173
145.384,-0.000491393,0.000952219,0.00234392,0.00111413,0.00114411,0.00469148
145.388,-0.000525016,0.000949993,0.00234349,0.00114703,0.00113834,0.00469115
145.392,-0.000557489,0.000947143,0.00234307,0.00117944,0.00113223,0.00469078
145.396,-0.000588306,0.000943785,0.00234264,0.00121075,0.00112571,0.00469038
145.4,-0.000617315,0.000939963,0.00234211,0.00124091,0.00111881,0.00468996
145.404,-0.000645131,0.000936039,0.00234146,0.00126988,0.00111148,0.0046895
145.408,-0.000671738,0.000932271,0.00234062,0.00129792,0.00110383,0.00468893
145.412,-0.000697364,0.000928861,0.00233953,0.00132508,0.00109596,0.00468823
145.416,-0.000722093,0.000925782,0.00233825,0.00135115,0.00108787,0.00468742
145.42,-0.000745863,0.000922955,0.00233684,0.00137585,0.00107963,0.00468652
145.424,-0.000768516,0.000920226,0.00233534,0.00139931,0.00107127,0.00468552
145.428,-0.000789764,0.00091746,0.0023338,0.00142214,0.00106257,0.00468441
145.432,-0.000809313,0.000914989,0.00233219,0.00144427,0.00105346,0.00468318
145.436,-0.000826708,0.000912747,0.00233046,0.00146537,0.00104384,0.00468187
145.44,-0.000841881,0.00091042,0.00232859,0.00148512,0.00103383,0.00468048
145.444,-0.000855123,0.000908022,0.00232662,0.00150374,0.00102339,0.00467903
145.448,-0.000866364,0.00090556,0.00232457,0.0015213,0.00101272,0.00467751
145.452,-0.000875629,0.000903047,0.00232244,0.00153797,0.00100166,0.00467596
145.456,-0.000882956,0.000900696,0.00232036,0.00155369,0.000990077,0.00467438
145.46,-0.000888398,0.000898482,0.00231843,0.00156859,0.000977721,0.00467278
145.464,-0.000892155,0.000896358,0.00231674,0.00158293,0.000964396,0.00467117
145.468,-0.000894409,0.000894375,0.00231525,0.00159736,0.000949895,0.00466955
145.472,-0.000895158,0.000892642,0.00231394,0.0016117,0.000934184,0.00466796
145.476,-0.000894224,0.000891076,0.0023128,0.0016257,0.000917364,0.00466643
145.48,-0.000891685,0.00089007,0.00231183,0.00163916,0.000899337,0.00466506
145.484,-0.000887582,0.000889958,0.00231108,0.00165174,0.000880292,0.00466383
145.488,-0.000881575,0.000890931,0.0023105,0.00166327,0.000860401,0.00466271
145.492,-0.000873304,0.00089297,0.00231004,0.00167361,0.000839733,0.00466169
145.496,-0.000862889,0.000896003,0.00230967,0.0016829,0.000818024,0.00466077
145.5,-0.000850709,0.00090031,0.00230935,0.00169126,0.000795076,0.00465993
145.504,-0.000836518,0.000906073,0.00230907,0.00169899,0.000770777,0.00465923
145.508,-0.000820235,0.000913399,0.00230876,0.00170679,0.000745416,0.0046586
145.512,-0.000802242,0.000922221,0.00230839,0.00171501,0.000719849,0.004658
145.516,-0.000782784,0.000932017,0.00230798,0.00172354,0.000694347,0.00465743
145.52,-0.000762174,0.000942647,0.00230751,0.00173205,0.000668906,0.00465686
145.524,-0.00074027,0.000953984,0.00230701,0.00173997,0.000643071,0.00465628
145.528,-0.000716689,0.000965646,0.00230652,0.00174704,0.000615972,0.00465573
145.532,-0.000691373,0.000977302,0.00230609,0.00175349,0.000586801,0.0046552
145.536,-0.00066445,0.000988498,0.00230572,0.00175991,0.000555543,0.00465465
145.54,-0.000636192,0.00099898,0.00230535,0.00176654,0.000522429,0.00465406
145.544,-0.00060705,0.00100859,0.00230496,0.00177374,0.000488026,0.00465345
145.548,-0.000577552,0.00101712,0.00230454,0.001782,0.000453125,0.00465282
145.552,-0.00054789,0.00102491,0.00230412,0.00179088,0.000418399,0.0046522
145.556,-0.00051843,0.0010322,0.00230363,0.0018001,0.000384275,0.00465154
145.56,-0.000489772,0.00103917,0.00230309,0.0018097,0.000350831,0.00465088
145.564,-0.000462325,0.00104563,0.00230246,0.00181979,0.000317926,0.0046502
145.568,-0.000435841,0.00105144,0.00230172,0.00183041,0.000285208,0.0046495
145.572,-0.000410077,0.00105666,0.0023009,0.00184157,0.000252558,0.0046488
145.576,-0.000385281,0.00106093,0.00229995,0.00185323,0.000219795,0.00464815
145.58,-0.000362089,0.001064,0.00229884,0.00186498,0.000187218,0.00464751
145.584,-0.00034112,0.00106608,0.0022976,0.00187684,0.000155002,0.00464688
145.588,-0.000322775,0.0010674,0.00229625,0.00188907,0.000123203,0.00464626
145.592,-0.000306678,0.00106823,0.00229483,0.00190101,9.18E-05,0.00464569
145.596,-0.000292695,0.0010682,0.00229339,0.00191223,6.15E-05,0.00464521
145.6,-0.000281093,0.00106712,0.00229198,0.00192244,3.27E-05,0.0046448
145.604,-0.000271668,0.00106482,0.00229066,0.00193177,5.40E-06,0.00464439
145.608,-0.000264189,0.00106181,0.00228938,0.00194035,-2.05E-05,0.00464395
145.612,-0.000258598,0.00105859,0.0022881,0.00194833,-4.52E-05,0.00464349
145.616,-0.000255308,0.0010556,0.00228682,0.00195573,-6.93E-05,0.00464307
145.62,-0.000254636,0.00105276,0.00228554,0.00196261,-9.30E-05,0.00464274
145.624,-0.000256803,0.00105035,0.00228431,0.00196965,-0.000116227,0.00464253
145.628,-0.000261135,0.00104823,0.0022831,0.00197727,-0.000138737,0.00464236
145.632,-0.000266721,0.00104656,0.00228199,0.00198544,-0.000160308,0.00464219
145.636,-0.000273106,0.001045,0.00228098,0.00199446,-0.000180814,0.00464202
145.64,-0.000280005,0.00104342,0.00228006,0.00200438,-0.000200506,0.00464186
145.644,-0.000287162,0.00104205,0.00227925,0.00201517,-0.000219468,0.00464169
145.648,-0.000294415,0.00104092,0.00227852,0.00202649,-0.000238109,0.00464154
145.652,-0.000301659,0.00103995,0.00227786,0.00203768,-0.000256209,0.00464143
145.656,-0.000309462,0.00103894,0.00227728,0.00204826,-0.000273599,0.00464139
145.66,-0.000318238,0.00103764,0.00227671,0.00205788,-0.000290113,0.00464142
145.664,-0.000327902,0.00103587,0.00227613,0.00206733,-0.000305913,0.00464152
145.668,-0.000338557,0.00103334,0.00227542,0.00207688,-0.000320823,0.00464166
145.672,-0.000350187,0.00102992,0.00227453,0.00208653,-0.000334547,0.00464185
145.676,-0.000363268,0.0010254,0.00227338,0.0020968,-0.000347313,0.00464205
145.68,-0.000377963,0.00102048,0.00227201,0.00210838,-0.000358956,0.00464228
145.684,-0.000393886,0.00101516,0.00227054,0.00212149,-0.000369202,0.00464248
145.688,-0.000410789,0.0010095,0.00226906,0.00213555,-0.000377913,0.00464272
145.692,-0.00042901,0.00100347,0.00226765,0.00214983,-0.000384667,0.00464303
145.696,-0.000449262,0.000997321,0.00226637,0.00216374,-0.000389153,0.00464343
145.7,-0.000471606,0.000991176,0.00226525,0.00217779,-0.000391605,0.00464398
145.704,-0.000495678,0.000985021,0.00226427,0.00219253,-0.000392471,0.00464467
145.708,-0.000520798,0.000979346,0.00226338,0.00220761,-0.00039179,0.00464544
145.712,-0.000546109,0.000974382,0.00226257,0.00222296,-0.000389661,0.00464629
145.716,-0.000571548,0.000969985,0.00226179,0.0022388,-0.000386441,0.00464719
145.72,-0.000597212,0.000966011,0.00226111,0.00225495,-0.000382907,0.00464822
145.724,-0.000623037,0.000962158,0.00226055,0.0022716,-0.000379457,0.00464937
145.728,-0.000648699,0.000958002,0.00226017,0.00228865,-0.000376783,0.00465063
145.732,-0.000673789,0.000953341,0.00225997,0.00230591,-0.000375167,0.00465194
145.736,-0.000697981,0.000948403,0.00225999,0.00232316,-0.000374678,0.00465327
145.74,-0.000720988,0.000943184,0.00226017,0.0023404,-0.00037486,0.00465465
145.744,-0.000742594,0.000937751,0.00226043,0.00235792,-0.000375799,0.00465611
145.748,-0.000762743,0.000932454,0.00226072,0.00237534,-0.00037747,0.0046577
145.752,-0.000781481,0.000927298,0.00226106,0.00239231,-0.000379618,0.00465946
145.756,-0.000799137,0.000922469,0.00226145,0.00240861,-0.000382112,0.00466141
145.76,-0.00081613,0.000917883,0.00226188,0.00242419,-0.000385069,0.00466352
145.764,-0.00083258,0.000913494,0.00226233,0.00243897,-0.000388498,0.00466577
145.768,-0.000848707,0.000909699,0.00226282,0.00245302,-0.000392252,0.00466813
145.772,-0.000864863,0.000906777,0.00226337,0.00246653,-0.000396054,0.00467062
145.776,-0.000881177,0.000904426,0.00226389,0.00247969,-0.000399686,0.00467327
145.78,-0.000897581,0.000902106,0.00226436,0.00249254,-0.000403074,0.00467613
145.784,-0.000914352,0.00089937,0.00226479,0.00250518,-0.000406217,0.00467921
145.788,-0.000931559,0.000896686,0.00226521,0.00251714,-0.000409059,0.00468247
145.792,-0.000949233,0.000894288,0.00226569,0.00252852,-0.000411606,0.00468584
145.796,-0.000967518,0.000892551,0.00226625,0.00253952,-0.000414077,0.00468932
145.8,-0.000986101,0.000891393,0.00226689,0.00255042,-0.000416823,0.00469287
145.804,-0.0010043,0.000890352,0.00226761,0.00256127,-0.000420008,0.00469647
145.808,-0.00102174,0.000889008,0.0022684,0.0025721,-0.000423373,0.00470015
